shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3_543_1,50.52728271484375,30.51639747619629,20,
3_60_0,50.40504837036133,30.516632080078125,20,
3_60_1,50.40290069580078,30.501615524291992,20,
3_608_1,50.52816390991211,30.516422271728516,20,
3_642_0,50.32722854614258,30.643110275268555,20,
3_65_0,50.54744338989258,30.36237335205078,20,
3_655_0,50.56644058227539,30.452674865722656,20,
3_655_1,50.52760314941406,30.49959945678711,20,
3_67_1,50.467864990234375,30.486356735229492,20,
3_69_0,50.48536682128906,30.643333435058594,20,
3_71_0,50.419586181640625,30.607637405395508,20,
3_71_1,50.37550735473633,30.593658447265625,20,
3_72_0,50.47273635864258,30.451812744140625,20,
3_73_0,50.43147277832031,30.284040451049805,20,
3_744_0,50.48942565917969,30.573427200317383,20,
3_89_0,50.22637939453125,30.643415451049805,20,
3_9_0,50.362998962402344,30.68412208557129,20,
3_107_1,50.41282272338867,30.52437400817871,20,
3_109_1,50.40106964111328,30.562379837036133,20,
3_113_0,50.496337890625,30.3651180267334,20,
3_113_1,50.381629943847656,30.47854995727539,20,
3_12_1,50.459686279296875,30.589950561523438,20,
3_124_0,50.488555908203125,30.62965202331543,20,
3_127_1,50.420921325683594,30.376785278320312,20,
3_13_1,50.4669303894043,30.647720336914062,20,
3_133_1,50.50684356689453,30.408456802368164,20,
3_14_1,50.443397521972656,30.628755569458008,20,
3_150_1,50.39303207397461,30.48672866821289,20,
3_151_0,50.50667190551758,30.58534812927246,20,
3_170_0,50.46165466308594,30.480337142944336,20,
3_171_0,50.4113883972168,30.3960018157959,20,
3_171_1,50.48359298706055,30.401607513427734,20,
3_172_0,50.41267395019531,30.64409637451172,20,
3_178_0,50.47065734863281,30.337425231933594,20,
3_180_0,50.52960968017578,30.66419792175293,20,
3_21_0,50.44062423706055,30.491127014160156,20,
3_281_1,50.43274688720703,30.5559139251709,20,
3_3_0,50.470218658447266,30.71466827392578,20,
3_309_1,50.42734146118164,30.6535587310791,20,
3_34_1,50.40113830566406,30.65284538269043,20,
3_36_0,50.392765045166016,30.48526382446289,20,
3_377_0,50.400550842285156,30.767549514770508,20,
3_385_1,50.5321044921875,30.598962783813477,20,
3_39_1,50.412296295166016,30.409500122070312,20,
3_40_1,50.43885040283203,30.51592445373535,20,
3_49_1,50.48582077026367,30.497650146484375,20,
3_51_1,50.415287017822266,30.64944839477539,20,
3_534_0,50.46119689941406,30.631441116333008,20,
3_6_0,50.53169250488281,30.598228454589844,20,
3_643_0,50.44472885131836,30.520992279052734,20,
3_643_1,50.40746307373047,30.656383514404297,20,
3_663_1,50.486576080322266,30.602888107299805,20,
3_68_1,50.521968841552734,30.450674057006836,20,
3_69_1,50.467002868652344,30.647098541259766,20,
3_719_0,50.46657180786133,30.644929885864258,20,
3_72_1,50.49094009399414,30.464576721191406,20,
3_743_1,50.4691162109375,30.654300689697266,20,
3_77_1,50.34030532836914,30.476593017578125,20,
3_81_0,50.398460388183594,30.511241912841797,20,
3_89_1,50.40154266357422,30.560924530029297,20,
3_90_1,50.401634216308594,30.561433792114258,20,
3_96_0,50.45124816894531,30.5985164642334,20,
3_96_1,50.48721694946289,30.60773468017578,20,
3_98_0,50.4736213684082,30.446720123291016,20,
3_1_1,50.46702194213867,30.647615432739258,20,
3_108_0,50.47509765625,30.529422760009766,20,
3_109_0,50.384944915771484,30.571575164794922,20,
3_111_0,50.438453674316406,30.52124786376953,20,
3_115_0,50.464637756347656,30.35541534423828,20,
3_12_0,50.40240478515625,30.654556274414062,20,
3_120_0,50.53173065185547,30.598051071166992,20,
3_120_1,50.444095611572266,30.626510620117188,20,
3_135_0,50.53095245361328,30.599061965942383,20,
3_142_0,50.502662658691406,30.62346649169922,20,
3_161_1,50.46729278564453,30.647417068481445,20,
3_170_1,50.411766052246094,30.408864974975586,20,
3_172_1,50.398101806640625,30.5108699798584,20,
3_178_1,50.457977294921875,30.3880615234375,20,
3_179_0,50.47028732299805,30.336952209472656,20,
3_18_1,50.3792610168457,30.456748962402344,20,
3_180_1,50.531036376953125,30.59905433654785,20,
3_189_0,50.51243209838867,30.496278762817383,20,
3_310_1,50.5311279296875,30.599109649658203,20,
3_385_0,50.440711975097656,30.490442276000977,20,
3_459_0,50.3929557800293,30.60386085510254,20,
3_49_0,50.53153991699219,30.610265731811523,20,
3_572_0,50.422027587890625,30.60354232788086,20,
3_59_1,50.41282272338867,30.52437400817871,20,
3_621_0,50.48031997680664,30.57392692565918,20,
3_642_1,50.392189025878906,30.60553550720215,20,
3_656_1,50.36128616333008,30.44346809387207,20,
3_67_0,50.45188903808594,30.467247009277344,20,
3_68_0,50.45856857299805,30.406055450439453,20,
3_742_0,50.46128845214844,30.631858825683594,20,
3_744_1,50.45195770263672,30.598251342773438,20,
3_75_0,50.436492919921875,30.306842803955078,20,
3_75_1,50.457618713378906,30.38796043395996,20,
3_77_0,50.405704498291016,30.5172176361084,20,
3_8_0,50.459720611572266,30.34636116027832,20,
3_8_1,50.51230239868164,30.425546646118164,20,
3_81_1,50.39008712768555,30.545984268188477,20,
3_86_0,50.566837310791016,30.466270446777344,20,
3_86_1,50.52385711669922,30.4993839263916,20,
3_87_0,50.3874397277832,30.62594985961914,20,
3_87_1,50.46266555786133,30.590530395507812,20,
3_90_0,50.29566955566406,30.58224868774414,20,
3_93_0,50.45552444458008,30.613882064819336,20,
3_99_0,50.43292236328125,30.59311866760254,20,
3_107_0,50.37226867675781,30.518268585205078,30,
3_107_1,50.412654876708984,30.524192810058594,30,
3_108_1,50.46711730957031,30.51412010192871,30,
3_113_0,50.49501419067383,30.36543846130371,30,
3_12_1,50.45746612548828,30.591882705688477,30,
3_120_0,50.53159713745117,30.598302841186523,30,
3_120_1,50.45132064819336,30.6307430267334,30,
3_124_1,50.409515380859375,30.69618034362793,30,
3_129_0,50.4539909362793,30.50481605529785,30,
3_133_0,50.46715545654297,30.514202117919922,30,
3_135_1,50.51948165893555,30.498292922973633,30,
3_140_0,50.39220428466797,30.45595932006836,30,
3_142_0,50.499210357666016,30.621232986450195,30,
3_15_0,50.420372009277344,30.634050369262695,30,
3_170_1,50.411258697509766,30.40813636779785,30,
3_171_1,50.48590087890625,30.39742088317871,30,
3_18_0,50.467506408691406,30.5142879486084,30,
3_25_1,50.45896530151367,30.40561866760254,30,
3_281_1,50.43354034423828,30.55492401123047,30,
3_3_1,50.46837615966797,30.651458740234375,30,
3_309_1,50.43156433105469,30.65094566345215,30,
3_310_0,50.44347381591797,30.51219367980957,30,
3_34_0,50.42278289794922,30.643369674682617,30,
3_34_1,50.401241302490234,30.65349769592285,30,
3_36_1,50.40969467163086,30.518918991088867,30,
3_459_0,50.392303466796875,30.60531997680664,30,
3_52_0,50.47190856933594,30.402328491210938,30,
3_534_0,50.46175765991211,30.62944984436035,30,
3_59_1,50.412654876708984,30.524192810058594,30,
3_621_0,50.483158111572266,30.573833465576172,30,
3_65_1,50.464439392089844,30.349363327026367,30,
3_655_0,50.55830764770508,30.45252799987793,30,
3_719_0,50.474205017089844,30.639291763305664,30,
3_73_0,50.431663513183594,30.28439712524414,30,
3_744_1,50.452571868896484,30.600427627563477,30,
3_75_1,50.457733154296875,30.38798713684082,30,
3_77_0,50.40480422973633,30.516494750976562,30,
3_77_1,50.34522247314453,30.477527618408203,30,
3_81_1,50.390132904052734,30.545425415039062,30,
3_93_0,50.45558166503906,30.613811492919922,30,
3_96_1,50.48698425292969,30.605810165405273,30,
3_1_0,50.476768493652344,30.68159294128418,30,
3_1_1,50.46728515625,30.647397994995117,30,
3_100_0,50.42200469970703,30.603961944580078,30,
3_101_1,50.4095458984375,30.51858139038086,30,
3_105_1,50.41310119628906,30.52503204345703,30,
3_111_1,50.44340133666992,30.62874412536621,30,
3_113_1,50.381343841552734,30.47777557373047,30,
3_115_0,50.45677185058594,30.356733322143555,30,
3_115_1,50.340126037597656,30.54367446899414,30,
3_124_0,50.488468170166016,30.629619598388672,30,
3_127_1,50.42217254638672,30.37865447998047,30,
3_13_1,50.467254638671875,30.647436141967773,30,
3_135_0,50.52948760986328,30.600296020507812,30,
3_140_1,50.38041687011719,30.475255966186523,30,
3_15_1,50.401241302490234,30.65349769592285,30,
3_150_0,50.41740798950195,30.455270767211914,30,
3_150_1,50.392730712890625,30.485328674316406,30,
3_151_0,50.50712585449219,30.58599090576172,30,
3_161_1,50.46674346923828,30.645238876342773,30,
3_172_1,50.39889907836914,30.51183319091797,30,
3_177_0,50.42195510864258,30.6033992767334,30,
3_178_0,50.47059631347656,30.337312698364258,30,
3_21_1,50.43272018432617,30.555932998657227,30,
3_25_0,50.49942398071289,30.364980697631836,30,
3_281_0,50.41279602050781,30.429061889648438,30,
3_309_0,50.46575164794922,30.517366409301758,30,
3_377_0,50.40220260620117,30.76442527770996,30,
3_377_1,50.415096282958984,30.649587631225586,30,
3_385_1,50.532466888427734,30.599102020263672,30,
3_40_1,50.438209533691406,30.515901565551758,30,
3_49_1,50.485687255859375,30.49762725830078,30,
3_51_1,50.41108322143555,30.65168571472168,30,
3_543_0,50.44107437133789,30.49137306213379,30,
3_572_1,50.53234100341797,30.598201751708984,30,
3_6_0,50.53169631958008,30.598587036132812,30,
3_608_0,50.45973587036133,30.34726333618164,30,
3_624_0,50.46183776855469,30.629268646240234,30,
3_624_1,50.512264251708984,30.61376190185547,30,
3_656_1,50.36111831665039,30.443477630615234,30,
3_663_1,50.488075256347656,30.6024227142334,30,
3_743_0,50.44789123535156,30.485057830810547,30,
3_743_1,50.46862030029297,30.652448654174805,30,
3_744_0,50.489593505859375,30.57418441772461,30,
3_75_0,50.43733215332031,30.30735206604004,30,
3_87_1,50.46254348754883,30.590694427490234,30,
3_89_0,50.22686767578125,30.64310073852539,30,
3_9_1,50.40313720703125,30.653709411621094,30,
3_90_0,50.29645538330078,30.58139419555664,30,
3_96_0,50.451515197753906,30.598400115966797,30,
3_108_0,50.47532653808594,30.53034782409668,30,
3_109_0,50.38485336303711,30.570919036865234,30,
3_111_0,50.43840789794922,30.521114349365234,30,
3_129_1,50.440670013427734,30.490795135498047,30,
3_151_1,50.467018127441406,30.6464786529541,30,
3_161_0,50.486572265625,30.643898010253906,30,
3_166_0,50.458736419677734,30.590757369995117,30,
3_166_1,50.39556121826172,30.617799758911133,30,
3_170_0,50.461669921875,30.480087280273438,30,
3_171_0,50.40978240966797,30.393192291259766,30,
3_178_1,50.45810317993164,30.38807487487793,30,
3_179_0,50.469051361083984,30.335573196411133,30,
3_18_1,50.382408142089844,30.452476501464844,30,
3_189_0,50.51244354248047,30.49502182006836,30,
3_189_1,50.52251052856445,30.450916290283203,30,
3_21_0,50.44133377075195,30.491687774658203,30,
3_3_0,50.47230911254883,30.713783264160156,30,
3_310_1,50.52983474731445,30.600112915039062,30,
3_40_0,50.36305236816406,30.555084228515625,30,
3_460_1,50.45149612426758,30.680212020874023,30,
3_533_0,50.49614715576172,30.5085506439209,30,
3_533_1,50.505104064941406,30.420778274536133,30,
3_60_1,50.40230941772461,30.50110626220703,30,
3_608_1,50.527984619140625,30.51639747619629,30,
3_642_1,50.391414642333984,30.604787826538086,30,
3_643_0,50.444217681884766,30.520811080932617,30,
3_655_1,50.52760314941406,30.498615264892578,30,
3_656_0,50.39223098754883,30.48427391052246,30,
3_67_0,50.4521369934082,30.467424392700195,30,
3_67_1,50.470252990722656,30.48655128479004,30,
3_69_0,50.48456954956055,30.640493392944336,30,
3_71_0,50.419185638427734,30.607553482055664,30,
3_72_0,50.46998596191406,30.45041275024414,30,
3_8_0,50.45973205566406,30.345989227294922,30,
3_8_1,50.51288986206055,30.42441177368164,30,
3_81_0,50.400386810302734,30.513479232788086,30,
3_86_1,50.52789306640625,30.499475479125977,30,
3_87_0,50.38921356201172,30.625375747680664,30,
3_90_1,50.40138244628906,30.56039810180664,30,
3_98_0,50.47373962402344,30.445934295654297,30,
3_98_1,50.459983825683594,30.405858993530273,30,
3_99_0,50.43283462524414,30.593162536621094,30,
3_99_1,50.45017623901367,30.597461700439453,30,
3_100_1,50.448585510253906,30.592195510864258,30,
3_101_0,50.44062423706055,30.490406036376953,30,
3_105_0,50.40913772583008,30.695634841918945,30,
3_109_1,50.40096664428711,30.5622501373291,30,
3_12_0,50.40263366699219,30.654495239257812,30,
3_127_0,50.43727111816406,30.520641326904297,30,
3_13_0,50.48579406738281,30.668903350830078,30,
3_133_1,50.50695037841797,30.408666610717773,30,
3_14_0,50.44037628173828,30.511144638061523,30,
3_14_1,50.44242858886719,30.62823486328125,30,
3_142_1,50.485130310058594,30.604948043823242,30,
3_172_0,50.41275405883789,30.64482307434082,30,
3_177_1,50.47873306274414,30.573333740234375,30,
3_179_1,50.459747314453125,30.347753524780273,30,
3_180_0,50.52968978881836,30.656538009643555,30,
3_180_1,50.530879974365234,30.59917640686035,30,
3_20_0,50.439598083496094,30.48447036743164,30,
3_20_1,50.40967559814453,30.51835823059082,30,
3_304_0,50.464256286621094,30.516698837280273,30,
3_304_1,50.41575622558594,30.55631446838379,30,
3_36_0,50.39339828491211,30.484615325927734,30,
3_385_0,50.440704345703125,30.490690231323242,30,
3_39_0,50.4493408203125,30.476343154907227,30,
3_39_1,50.412193298339844,30.40988540649414,30,
3_459_1,50.375633239746094,30.593664169311523,30,
3_460_0,50.453887939453125,30.63224983215332,30,
3_49_0,50.530921936035156,30.610260009765625,30,
3_51_0,50.40763473510742,30.460594177246094,30,
3_52_1,50.40777587890625,30.406618118286133,30,
3_534_1,50.532474517822266,30.59914779663086,30,
3_543_1,50.525367736816406,30.516376495361328,30,
3_572_0,50.42197036743164,30.60384178161621,30,
3_59_0,50.348026275634766,30.537216186523438,30,
3_6_1,50.48823165893555,30.498065948486328,30,
3_60_0,50.4044075012207,30.51629066467285,30,
3_621_1,50.51213073730469,30.614416122436523,30,
3_642_0,50.32844924926758,30.641952514648438,30,
3_643_1,50.40778350830078,30.656654357910156,30,
3_65_0,50.54745864868164,30.362377166748047,30,
3_663_0,50.460933685302734,30.48389434814453,30,
3_68_0,50.45881271362305,30.406030654907227,30,
3_68_1,50.5225715637207,30.451017379760742,30,
3_69_1,50.468509674072266,30.652482986450195,30,
3_71_1,50.375633239746094,30.593664169311523,30,
3_719_1,50.52248764038086,30.61969566345215,30,
3_72_1,50.49047088623047,30.46525001525879,30,
3_73_1,50.457733154296875,30.38798713684082,30,
3_742_0,50.46202850341797,30.629201889038086,30,
3_742_1,50.483158111572266,30.604045867919922,30,
3_86_0,50.56692123413086,30.46784782409668,30,
3_89_1,50.401390075683594,30.56035804748535,30,
3_9_0,50.36280059814453,30.684581756591797,30,
3_93_1,50.39159393310547,30.636852264404297,30,
3_107_0,50.37210464477539,30.518091201782227,40,
3_109_0,50.38486099243164,30.57025146484375,40,
3_120_0,50.53128433227539,30.59898567199707,40,
3_124_1,50.409812927246094,30.696720123291016,40,
3_129_1,50.44081115722656,30.491182327270508,40,
3_140_1,50.37955093383789,30.473140716552734,40,
3_142_0,50.496795654296875,30.619709014892578,40,
3_142_1,50.48520278930664,30.605575561523438,40,
3_15_0,50.422794342041016,30.636808395385742,40,
3_15_1,50.401100158691406,30.65375328063965,40,
3_151_1,50.46665573120117,30.645172119140625,40,
3_161_1,50.467830657958984,30.644367218017578,40,
3_166_0,50.45726776123047,30.591951370239258,40,
3_170_0,50.46169662475586,30.479820251464844,40,
3_171_1,50.48658752441406,30.39607810974121,40,
3_180_0,50.52903747558594,30.656517028808594,40,
3_180_1,50.53060531616211,30.599395751953125,40,
3_25_1,50.45859146118164,30.405651092529297,40,
3_36_0,50.39757537841797,30.489059448242188,40,
3_36_1,50.409706115722656,30.51878547668457,40,
3_460_1,50.45088195800781,30.6785945892334,40,
3_533_0,50.49642562866211,30.5076904296875,40,
3_572_0,50.42205810546875,30.604270935058594,40,
3_59_0,50.348812103271484,30.537981033325195,40,
3_6_1,50.48862838745117,30.49835205078125,40,
3_608_0,50.459686279296875,30.34585952758789,40,
3_608_1,50.525753021240234,30.516433715820312,40,
3_621_1,50.5095329284668,30.620866775512695,40,
3_624_0,50.4701042175293,30.623991012573242,40,
3_643_0,50.442195892333984,30.520143508911133,40,
3_655_0,50.55533981323242,30.453460693359375,40,
3_656_0,50.39052963256836,30.483091354370117,40,
3_656_1,50.361061096191406,30.443723678588867,40,
3_67_0,50.45233154296875,30.46759605407715,40,
3_69_1,50.467281341552734,30.6534423828125,40,
3_71_0,50.416927337646484,30.60898208618164,40,
3_72_1,50.48974609375,30.46376609802246,40,
3_742_0,50.46685791015625,30.62588119506836,40,
3_86_1,50.528141021728516,30.49935531616211,40,
3_87_0,50.389835357666016,30.625125885009766,40,
3_90_1,50.40132141113281,30.560232162475586,40,
3_99_1,50.450042724609375,30.597097396850586,40,
3_1_1,50.46783447265625,30.64940071105957,40,
3_100_1,50.44839859008789,30.591894149780273,40,
3_105_1,50.41294860839844,30.524539947509766,40,
3_108_0,50.4757080078125,30.53196907043457,40,
3_109_1,50.40080642700195,30.562116622924805,40,
3_113_1,50.38125228881836,30.477449417114258,40,
3_115_0,50.43576431274414,30.35953712463379,40,
3_13_0,50.48578643798828,30.66923713684082,40,
3_133_0,50.467281341552734,30.514404296875,40,
3_133_1,50.5070915222168,30.40886878967285,40,
3_140_0,50.392372131347656,30.454261779785156,40,
3_150_0,50.41844177246094,30.451921463012695,40,
3_150_1,50.39268493652344,30.48486328125,40,
3_171_0,50.40874099731445,30.391284942626953,40,
3_177_1,50.47542953491211,30.576183319091797,40,
3_189_0,50.51247787475586,30.494699478149414,40,
3_189_1,50.52577209472656,30.452716827392578,40,
3_20_0,50.43939208984375,30.48423957824707,40,
3_21_0,50.44529724121094,30.501102447509766,40,
3_281_0,50.413516998291016,30.429594039916992,40,
3_281_1,50.43464279174805,30.55464744567871,40,
3_3_0,50.475006103515625,30.712495803833008,40,
3_3_1,50.4691162109375,30.654272079467773,40,
3_309_1,50.431175231933594,30.64919662475586,40,
3_310_0,50.44221878051758,30.520463943481445,40,
3_310_1,50.528072357177734,30.601396560668945,40,
3_377_1,50.41246795654297,30.65093421936035,40,
3_39_1,50.41211700439453,30.41028594970703,40,
3_40_1,50.43766784667969,30.5158634185791,40,
3_459_0,50.39216995239258,30.605424880981445,40,
3_49_0,50.53033447265625,30.61020278930664,40,
3_52_1,50.407875061035156,30.405033111572266,40,
3_533_1,50.505035400390625,30.420076370239258,40,
3_543_0,50.441436767578125,30.491722106933594,40,
3_572_1,50.532161712646484,30.597719192504883,40,
3_6_0,50.531803131103516,30.598806381225586,40,
3_60_0,50.402992248535156,30.515762329101562,40,
3_624_1,50.512245178222656,30.61419105529785,40,
3_643_1,50.40805435180664,30.6572322845459,40,
3_663_1,50.488651275634766,30.606639862060547,40,
3_69_0,50.48391342163086,30.63819694519043,40,
3_73_0,50.43233871459961,30.285648345947266,40,
3_742_1,50.48015213012695,30.606380462646484,40,
3_743_0,50.444984436035156,30.502532958984375,40,
3_744_0,50.48967361450195,30.57496452331543,40,
3_75_0,50.44111633300781,30.311309814453125,40,
3_77_1,50.356163024902344,30.476415634155273,40,
3_81_0,50.402530670166016,30.515777587890625,40,
3_81_1,50.39012145996094,30.54490852355957,40,
3_87_1,50.462379455566406,30.590843200683594,40,
3_9_0,50.36263656616211,30.685007095336914,40,
3_93_0,50.45546340942383,30.61335563659668,40,
3_96_1,50.48658752441406,30.602975845336914,40,
3_98_0,50.47401809692383,30.444026947021484,40,
3_107_1,50.4124641418457,30.524211883544922,40,
3_108_1,50.467567443847656,30.51479148864746,40,
3_113_0,50.49372863769531,30.365537643432617,40,
3_127_1,50.421051025390625,30.38046646118164,40,
3_129_0,50.453800201416016,30.50436019897461,40,
3_135_0,50.52836990356445,30.60116958618164,40,
3_135_1,50.50239562988281,30.497957229614258,40,
3_14_1,50.44175720214844,30.627883911132812,40,
3_172_0,50.412513732910156,30.645526885986328,40,
3_178_0,50.470394134521484,30.337034225463867,40,
3_178_1,50.45817947387695,30.387998580932617,40,
3_20_1,50.41037368774414,30.51771354675293,40,
3_21_1,50.433349609375,30.55504608154297,40,
3_304_0,50.46403503417969,30.5163516998291,40,
3_304_1,50.417930603027344,30.553144454956055,40,
3_309_0,50.46715545654297,30.51962661743164,40,
3_34_1,50.401100158691406,30.65375328063965,40,
3_385_1,50.53266525268555,30.599525451660156,40,
3_39_0,50.44790267944336,30.475664138793945,40,
3_40_0,50.36341094970703,30.554393768310547,40,
3_459_1,50.375816345214844,30.593664169311523,40,
3_49_1,50.48554992675781,30.497753143310547,40,
3_51_0,50.407798767089844,30.46051597595215,40,
3_52_0,50.47193145751953,30.395936965942383,40,
3_534_1,50.53288650512695,30.600378036499023,40,
3_543_1,50.522789001464844,30.513595581054688,40,
3_60_1,50.40201950073242,30.50092887878418,40,
3_621_0,50.484169006347656,30.57390594482422,40,
3_642_1,50.39084243774414,30.604272842407227,40,
3_67_1,50.47092819213867,30.4865665435791,40,
3_68_0,50.458988189697266,30.40599822998047,40,
3_68_1,50.523101806640625,30.451295852661133,40,
3_71_1,50.375816345214844,30.593664169311523,40,
3_719_1,50.52266311645508,30.620019912719727,40,
3_743_1,50.467254638671875,30.653533935546875,40,
3_8_0,50.463600158691406,30.345380783081055,40,
3_8_1,50.51313018798828,30.424013137817383,40,
3_86_0,50.56684875488281,30.46913719177246,40,
3_89_0,50.227752685546875,30.642513275146484,40,
3_9_1,50.40336608886719,30.65384864807129,40,
3_93_1,50.39204788208008,30.636672973632812,40,
3_98_1,50.46049499511719,30.405868530273438,40,
3_1_0,50.476226806640625,30.679994583129883,40,
3_100_0,50.42206573486328,30.604177474975586,40,
3_101_0,50.440616607666016,30.490713119506836,40,
3_101_1,50.410316467285156,30.51781463623047,40,
3_105_0,50.40936279296875,30.696178436279297,40,
3_111_0,50.4384651184082,30.521013259887695,40,
3_111_1,50.44328308105469,30.628767013549805,40,
3_115_1,50.341793060302734,30.54559326171875,40,
3_12_0,50.402862548828125,30.654409408569336,40,
3_12_1,50.45694351196289,30.592243194580078,40,
3_120_1,50.45270919799805,30.634977340698242,40,
3_124_0,50.48834991455078,30.629657745361328,40,
3_127_0,50.43716049194336,30.520647048950195,40,
3_13_1,50.468631744384766,30.65253257751465,40,
3_14_0,50.443458557128906,30.512353897094727,40,
3_151_0,50.50774002075195,30.587059020996094,40,
3_161_0,50.48677444458008,30.643407821655273,40,
3_166_1,50.39535903930664,30.618009567260742,40,
3_170_1,50.410945892333984,30.40770149230957,40,
3_172_1,50.40073776245117,30.51409912109375,40,
3_177_0,50.42198181152344,30.603824615478516,40,
3_179_0,50.467708587646484,30.334056854248047,40,
3_179_1,50.459693908691406,30.345630645751953,40,
3_18_0,50.465911865234375,30.511810302734375,40,
3_18_1,50.38289260864258,30.452495574951172,40,
3_25_0,50.49871826171875,30.36489486694336,40,
3_34_0,50.42256164550781,30.642454147338867,40,
3_377_0,50.39461898803711,30.753894805908203,40,
3_385_0,50.44071960449219,30.490819931030273,40,
3_460_0,50.44407272338867,30.626070022583008,40,
3_51_1,50.4096565246582,30.653390884399414,40,
3_534_0,50.46672058105469,30.62605857849121,40,
3_59_1,50.4124641418457,30.524211883544922,40,
3_642_0,50.32990264892578,30.6385555267334,40,
3_65_0,50.547462463378906,30.362348556518555,40,
3_65_1,50.46456527709961,30.350997924804688,40,
3_655_1,50.523223876953125,30.498369216918945,40,
3_663_0,50.459877014160156,30.485023498535156,40,
3_719_0,50.48212432861328,30.634504318237305,40,
3_72_0,50.47024154663086,30.447132110595703,40,
3_73_1,50.4581184387207,30.388076782226562,40,
3_744_1,50.45439910888672,30.607406616210938,40,
3_75_1,50.4581184387207,30.388076782226562,40,
3_77_0,50.403289794921875,30.515775680541992,40,
3_89_1,50.40114974975586,30.56026268005371,40,
3_90_0,50.298641204833984,30.579004287719727,40,
3_96_0,50.45222854614258,30.598037719726562,40,
3_99_0,50.43278884887695,30.593318939208984,40,
3_107_0,50.37109375,30.51699447631836,50,
3_113_1,50.38100051879883,30.476842880249023,50,
3_12_1,50.45621109008789,30.592845916748047,50,
3_124_1,50.40997314453125,30.69708824157715,50,
3_127_0,50.43620681762695,30.52065086364746,50,
3_129_0,50.45355987548828,30.503801345825195,50,
3_14_0,50.44241714477539,30.5184383392334,50,
3_14_1,50.441864013671875,30.627418518066406,50,
3_142_1,50.48542022705078,30.60700798034668,50,
3_151_1,50.47012710571289,30.64265251159668,50,
3_172_0,50.411617279052734,30.646053314208984,50,
3_177_1,50.471309661865234,30.579753875732422,50,
3_178_0,50.468841552734375,30.335329055786133,50,
3_178_1,50.458251953125,30.38787078857422,50,
3_18_0,50.46379852294922,30.50868034362793,50,
3_18_1,50.3834114074707,30.45262336730957,50,
3_180_1,50.52949905395508,30.600276947021484,50,
3_20_0,50.43914794921875,30.484386444091797,50,
3_20_1,50.41061782836914,30.517492294311523,50,
3_25_0,50.49785614013672,30.364940643310547,50,
3_281_1,50.435516357421875,30.55396270751953,50,
3_34_0,50.422332763671875,30.641454696655273,50,
3_377_0,50.39686965942383,30.743350982666016,50,
3_49_0,50.52658462524414,30.6097469329834,50,
3_51_1,50.409122467041016,30.654983520507812,50,
3_52_0,50.471527099609375,30.395933151245117,50,
3_533_0,50.4971923828125,30.506696701049805,50,
3_533_1,50.50629806518555,30.413671493530273,50,
3_534_1,50.533164978027344,30.601694107055664,50,
3_543_0,50.4437141418457,30.4970703125,50,
3_543_1,50.52262878417969,30.512977600097656,50,
3_59_0,50.34975051879883,30.539037704467773,50,
3_60_1,50.4014892578125,30.500656127929688,50,
3_621_1,50.51488494873047,30.625442504882812,50,
3_65_1,50.46463394165039,30.352306365966797,50,
3_67_0,50.452598571777344,30.46794891357422,50,
3_69_0,50.482967376708984,30.634891510009766,50,
3_72_0,50.47336196899414,30.447649002075195,50,
3_72_1,50.49065017700195,30.462074279785156,50,
3_73_0,50.433048248291016,30.286954879760742,50,
3_742_0,50.47013473510742,30.62338638305664,50,
3_81_0,50.40427017211914,30.51688003540039,50,
3_87_0,50.39056396484375,30.624832153320312,50,
3_89_0,50.229225158691406,30.641508102416992,50,
3_93_0,50.455318450927734,30.61320686340332,50,
3_99_0,50.43277359008789,30.593534469604492,50,
3_99_1,50.44956970214844,30.59548568725586,50,
3_1_0,50.47587585449219,30.678466796875,50,
3_105_0,50.40962600708008,30.696687698364258,50,
3_108_0,50.47595977783203,30.532958984375,50,
3_109_0,50.38492965698242,30.56957244873047,50,
3_111_1,50.44277572631836,30.62848472595215,50,
3_113_0,50.4919319152832,30.365339279174805,50,
3_12_0,50.40285110473633,30.654037475585938,50,
3_120_1,50.455474853515625,30.633392333984375,50,
3_127_1,50.41973876953125,30.38261604309082,50,
3_13_0,50.4781379699707,30.669147491455078,50,
3_142_0,50.49516296386719,30.618703842163086,50,
3_15_1,50.40092849731445,30.65390968322754,50,
3_150_0,50.417076110839844,30.45027732849121,50,
3_161_0,50.48709487915039,30.64263916015625,50,
3_166_0,50.455772399902344,30.593215942382812,50,
3_170_1,50.410804748535156,30.407442092895508,50,
3_172_1,50.401851654052734,30.515470504760742,50,
3_177_0,50.42206954956055,30.604148864746094,50,
3_21_0,50.444862365722656,30.503381729125977,50,
3_3_0,50.47641372680664,30.711824417114258,50,
3_304_1,50.419071197509766,30.549062728881836,50,
3_309_0,50.46818542480469,30.521120071411133,50,
3_36_0,50.39924621582031,30.487821578979492,50,
3_385_0,50.44087219238281,30.491004943847656,50,
3_39_0,50.4477653503418,30.4732666015625,50,
3_39_1,50.41035461425781,30.413057327270508,50,
3_49_1,50.485599517822266,30.49799156188965,50,
3_6_1,50.488826751708984,30.498851776123047,50,
3_60_0,50.40189743041992,30.514793395996094,50,
3_621_0,50.485286712646484,30.574020385742188,50,
3_642_0,50.32996368408203,30.637922286987305,50,
